5.660950000000001481e+00,1.648064000000001528e+00
5.360950000000000770e+00,1.648064000000001528e+00
5.060950000000000060e+00,1.648064000000001528e+00
4.760950000000001125e+00,1.648064000000001528e+00
4.460950000000002191e+00,1.648064000000001528e+00
4.160950000000001481e+00,1.648064000000001528e+00
3.860950000000000770e+00,1.698064000000000462e+00
3.560950000000001836e+00,1.698064000000000462e+00
3.260950000000001125e+00,1.698064000000000462e+00
2.960950000000002191e+00,1.698064000000000462e+00
2.660950000000001481e+00,1.698064000000000462e+00
2.360950000000000770e+00,1.698064000000000462e+00
2.060950000000001836e+00,1.698064000000000462e+00
1.760950000000001125e+00,1.698064000000000462e+00
1.460950000000002191e+00,1.748064000000001172e+00
1.160950000000001481e+00,1.798064000000000107e+00
8.609500000000007702e-01,1.798064000000000107e+00
5.609500000000018360e-01,1.848064000000000817e+00
4.109500000000014808e-01,2.098064000000000817e+00
7.109500000000021913e-01,2.248064000000001172e+00
1.010950000000001125e+00,2.248064000000001172e+00
1.260950000000001125e+00,2.198064000000000462e+00
1.560950000000001836e+00,2.248064000000001172e+00
1.760950000000001125e+00,2.448064000000000462e+00
2.010950000000001125e+00,2.698064000000000462e+00
2.260950000000001125e+00,2.598064000000000817e+00
2.310950000000001836e+00,2.298064000000000107e+00
2.610950000000000770e+00,2.148064000000001528e+00
2.910950000000001481e+00,2.148064000000001528e+00
3.210950000000002191e+00,2.098064000000000817e+00
3.510950000000001125e+00,2.098064000000000817e+00
3.810950000000001836e+00,2.098064000000000817e+00
4.110950000000000770e+00,2.098064000000000817e+00
4.410950000000001481e+00,2.048064000000000107e+00
4.710950000000002191e+00,1.998064000000001172e+00
5.010950000000002902e+00,1.998064000000001172e+00
5.310950000000000060e+00,2.048064000000000107e+00
5.610950000000000770e+00,2.048064000000000107e+00
5.910950000000001481e+00,2.048064000000000107e+00
6.210950000000002191e+00,2.048064000000000107e+00
6.510950000000002902e+00,2.098064000000000817e+00
6.810950000000000060e+00,2.148064000000001528e+00
7.110950000000000770e+00,2.098064000000000817e+00
7.360950000000000770e+00,2.048064000000000107e+00
7.610950000000000770e+00,1.998064000000001172e+00
7.810950000000000060e+00,1.848064000000000817e+00
7.710950000000002191e+00,1.648064000000001528e+00
7.410950000000001481e+00,1.648064000000001528e+00
7.110950000000000770e+00,1.698064000000000462e+00
6.810950000000000060e+00,1.748064000000001172e+00
6.510950000000002902e+00,1.698064000000000462e+00
6.210950000000002191e+00,1.698064000000000462e+00
5.910950000000001481e+00,1.648064000000001528e+00
