1.251095000000000290e+01,8.698064000000002238e+00
1.276095000000000290e+01,8.848064000000000817e+00
1.301095000000000290e+01,8.848064000000000817e+00
1.316095000000000148e+01,8.648064000000001528e+00
1.326095000000000290e+01,8.448064000000002238e+00
1.331095000000000361e+01,8.198064000000002238e+00
1.341095000000000148e+01,7.948064000000001350e+00
1.346095000000000219e+01,7.698064000000001350e+00
1.356095000000000361e+01,7.498064000000001172e+00
1.361095000000000077e+01,7.248064000000001172e+00
1.371095000000000219e+01,6.998064000000001172e+00
1.376095000000000290e+01,6.748064000000001172e+00
1.371095000000000219e+01,6.448064000000001350e+00
1.351095000000000290e+01,6.248064000000001172e+00
1.321095000000000219e+01,6.098064000000000817e+00
1.291095000000000148e+01,5.998064000000001172e+00
1.261095000000000077e+01,5.848064000000000817e+00
1.231095000000000361e+01,5.748064000000001172e+00
1.201095000000000290e+01,5.598064000000000817e+00
1.171095000000000219e+01,5.498064000000001172e+00
1.141095000000000148e+01,5.348064000000000817e+00
1.111095000000000077e+01,5.248064000000001172e+00
1.116095000000000148e+01,5.048064000000000995e+00
1.146095000000000219e+01,5.098064000000000817e+00
1.171095000000000219e+01,5.048064000000000995e+00
1.201095000000000290e+01,5.148064000000001528e+00
1.231095000000000361e+01,5.248064000000001172e+00
1.261095000000000077e+01,5.348064000000000817e+00
1.291095000000000148e+01,5.498064000000001172e+00
1.321095000000000219e+01,5.598064000000000817e+00
1.351095000000000290e+01,5.748064000000001172e+00
1.381095000000000361e+01,5.848064000000000817e+00
1.406095000000000361e+01,5.748064000000001172e+00
1.416095000000000148e+01,5.548064000000000995e+00
1.421095000000000219e+01,5.248064000000001172e+00
1.431095000000000361e+01,4.998064000000001172e+00
1.436095000000000077e+01,4.748064000000001172e+00
1.446095000000000219e+01,4.498064000000001172e+00
1.451095000000000290e+01,4.248064000000001172e+00
1.461095000000000077e+01,3.998064000000001172e+00
1.466095000000000148e+01,3.748064000000001172e+00
1.476095000000000290e+01,3.498064000000001172e+00
1.481095000000000361e+01,3.248064000000001172e+00
1.491095000000000148e+01,2.998064000000001172e+00
1.496095000000000219e+01,2.748064000000001172e+00
1.506095000000000361e+01,2.548064000000001883e+00
1.511095000000000077e+01,2.248064000000001172e+00
1.521095000000000219e+01,2.048064000000000107e+00
1.526095000000000290e+01,1.798064000000000107e+00
1.536095000000000077e+01,1.548064000000000107e+00
1.541095000000000148e+01,1.298064000000000107e+00
1.546095000000000219e+01,1.048064000000000107e+00
1.546095000000000219e+01,7.480640000000011725e-01
1.521095000000000219e+01,5.480640000000001066e-01
1.491095000000000148e+01,4.980640000000011725e-01
1.461095000000000077e+01,4.980640000000011725e-01
1.431095000000000361e+01,4.980640000000011725e-01
1.401095000000000290e+01,4.480640000000004619e-01
1.371095000000000219e+01,4.480640000000004619e-01
1.341095000000000148e+01,4.480640000000004619e-01
1.311095000000000077e+01,4.480640000000004619e-01
1.281095000000000361e+01,4.480640000000004619e-01
1.256095000000000361e+01,6.480640000000015277e-01
1.246095000000000219e+01,9.480640000000004619e-01
1.236095000000000077e+01,1.248064000000001172e+00
1.226095000000000290e+01,1.548064000000000107e+00
