-1.382856163619176293e+00,1.061250262910757636e+00
-1.409320900248858033e+00,9.860225679325352877e-01
-1.436112987173301603e+00,9.110350591615835603e-01
-1.462138772878799342e+00,8.365645575338883644e-01
-1.486304605851644922e+00,7.628878839854359439e-01
-1.507516834578127796e+00,6.902818594522224238e-01
-1.524681807544541190e+00,6.190233048702340479e-01
-1.536705873237177222e+00,5.493890411754569492e-01
-1.542495380142327122e+00,4.816558893038872524e-01
-1.540956676746283005e+00,4.161006701915110351e-01
-1.531095958797524137e+00,3.529782548908185769e-01
-1.512886915806505028e+00,2.923308258447897545e-01
-1.486846451181197182e+00,2.340811482835121193e-01
-1.453497492193753793e+00,1.781506631832789900e-01
-1.413362966116325614e+00,1.244608115203754140e-01
-1.366965800221061400e+00,7.293303427108660530e-02
-1.314828921780116566e+00,2.348877241170529984e-02
-1.257475258065640755e+00,-2.395053308148319474e-02
-1.195427736349782055e+00,-6.946344123219326538e-02
-1.129209283904697436e+00,-1.131285110641328390e-01
-1.059342828002535875e+00,-1.550243016010162678e-01
-9.863512959154444593e-01,-1.952293718665577826e-01
-9.107576149155820477e-01,-2.338222808844656331e-01
-8.330847122750962841e-01,-2.708815876784540500e-01
-7.538555152661344794e-01,-3.064858512722370421e-01
-6.735929511608556020e-01,-3.407136306895232614e-01
-5.928199472314036322e-01,-3.736434849540283265e-01
-5.120594307499373166e-01,-4.053539730894612503e-01
-4.318343289886039105e-01,-4.359236541195359305e-01
-3.526575036032864041e-01,-4.654298732687723317e-01
-2.747626060663999059e-01,-4.939163061793524490e-01
-1.980746856535680056e-01,-5.213894145675830316e-01
-1.225028291552021920e-01,-5.478537352550426620e-01
-4.795612336172527801e-02,-5.733138050633065363e-01
2.565634493645066461e-02,-5.977741608139530705e-01
9.842548894891398059e-02,-6.212393393285613463e-01
1.704422218852422177e-01,-6.437138774287063381e-01
2.417974569550264685e-01,-6.652023119359679049e-01
3.125821073678447526e-01,-6.857091796719212429e-01
3.828870863332850538e-01,-7.052390174581453230e-01
4.528033070609351896e-01,-7.237963621162181171e-01
5.224216827603729296e-01,-7.413857504677155985e-01
5.918331266411862579e-01,-7.580117193342161830e-01
6.611285519129630472e-01,-7.736788055372978423e-01
7.303988717852811785e-01,-7.883915458985371050e-01
7.997349994677285245e-01,-8.021544772395116096e-01
8.692278481698927362e-01,-8.149721363818001052e-01
9.389683311013520273e-01,-8.268490601469785650e-01
1.009047361471694160e+00,-8.377897853566250719e-01
1.079555852490507117e+00,-8.477988488323178196e-01
1.150581067056206885e+00,-8.568817940712271097e-01
1.222145145711332592e+00,-8.650621238850586536e-01
1.294214116561643202e+00,-8.723788156623701884e-01
1.366752171920712744e+00,-8.788713530628619042e-01
1.439723504102114138e+00,-8.845792197462341022e-01
1.513092305419410977e+00,-8.895418993721863066e-01
1.586822768186176846e+00,-8.937988756004184854e-01
1.660879084715985110e+00,-8.973896320906310509e-01
1.735225447322398917e+00,-9.003536525025236381e-01
1.809826048318992520e+00,-9.027304204957964373e-01
1.884645080019339058e+00,-9.045594197301493056e-01
1.959646734737001239e+00,-9.058801338652822110e-01
2.034795204785553313e+00,-9.067320465608951219e-01
2.110054682478568644e+00,-9.071546414766883393e-01
2.185389360129610381e+00,-9.071874022723612763e-01
2.260763430052255885e+00,-9.068698126076144561e-01
2.336141084560067860e+00,-9.062413561421475139e-01
2.411486515966620114e+00,-9.053415165356605288e-01
2.486763916585486012e+00,-9.042097774478535799e-01
2.561937478730229589e+00,-9.028856225384265244e-01
2.636971731683468434e+00,-9.014082803037472003e-01
2.711849563133642338e+00,-8.998030776902482542e-01
2.786581295543611336e+00,-8.980745671887592207e-01
2.861179495958403596e+00,-8.962256016234118050e-01
2.935656731423050836e+00,-8.942590338183383780e-01
3.010025568982571897e+00,-8.921777165976706447e-01
3.084298575682000276e+00,-8.899845027855408652e-01
3.158488318566356146e+00,-8.876822452060808555e-01
3.232607364680668560e+00,-8.852737966834224315e-01
3.306668281069969684e+00,-8.827620100416977422e-01
3.380683634779276581e+00,-8.801497381050387148e-01
3.454665992853621415e+00,-8.774398336975773871e-01
3.528627922338032796e+00,-8.746351496434456863e-01
3.602581990277531343e+00,-8.717385387667754282e-01
3.676540763717146554e+00,-8.687528538916989840e-01
3.750516809701909260e+00,-8.656809478423479476e-01
3.824522695276838302e+00,-8.625256734428543570e-01
3.898570987486964068e+00,-8.592898835173503613e-01
3.972674253377316500e+00,-8.559764308899677765e-01
4.046845059992915772e+00,-8.525881683848386405e-01
4.121093355223799826e+00,-8.491235362589810709e-01
4.195410336358128767e+00,-8.455493850814121970e-01
4.269779028236876606e+00,-8.418187970600545800e-01
4.344182421863235000e+00,-8.378847973953225114e-01
4.418603508240379618e+00,-8.337004112876310602e-01
4.493025278371498565e+00,-8.292186639373948509e-01
4.567430723259782610e+00,-8.243925805450280642e-01
4.641802833908409198e+00,-8.191751863109459908e-01
4.716124601320566434e+00,-8.135195064355629224e-01
4.790379016499443310e+00,-8.073785661192931506e-01
4.864549070448219048e+00,-8.007053905625521883e-01
4.938617754170079976e+00,-7.934530049657541051e-01
5.012568058668216864e+00,-7.855744345293134145e-01
5.086382974945807156e+00,-7.770227044536451855e-01
5.160045494006045175e+00,-7.677508399391633764e-01
5.233538606852104813e+00,-7.577118661862838334e-01
5.306845304487178616e+00,-7.468588083954204038e-01
5.379948577914452912e+00,-7.351446917669872683e-01
5.452831418137107811e+00,-7.225225415014002728e-01
5.525476816158330529e+00,-7.089453827990733759e-01
5.597868781090727275e+00,-6.943691521894586050e-01
5.670013630251155234e+00,-6.788135775016611584e-01
5.741939390270136556e+00,-6.623604653101700102e-01
5.813674986081678320e+00,-6.450941909281425746e-01
5.885249342619780499e+00,-6.270991296687384864e-01
5.956691384818454615e+00,-6.084596568451144938e-01
6.028030037611699754e+00,-5.892601477704310087e-01
6.099294225933521219e+00,-5.695849777578448903e-01
6.170512874717931417e+00,-5.495185221205137749e-01
6.241714908898927661e+00,-5.291451561715977414e-01
6.312929253410517028e+00,-5.085492552242540931e-01
6.384184833186710151e+00,-4.878151945916402998e-01
6.455510573161503451e+00,-4.670273495869164404e-01
6.526935398268906674e+00,-4.462700955232398736e-01
6.598488233442927786e+00,-4.256278077137680138e-01
6.670198003617565874e+00,-4.051848614716609398e-01
6.742093633726828905e+00,-3.850256321100760104e-01
6.814204048704724848e+00,-3.652344949421705289e-01
6.886558173485253675e+00,-3.458958252811047962e-01
6.959184933002426021e+00,-3.270939984400351719e-01
7.032113252190240082e+00,-3.089133897321217348e-01
7.105368136312378624e+00,-2.914294621399078355e-01
7.178917269569359938e+00,-2.745873451679737842e-01
7.252684880191556438e+00,-2.582333605282266520e-01
7.326594116589058459e+00,-2.422113746966153280e-01
7.400568127171948341e+00,-2.263652541490895342e-01
7.474530060350306648e+00,-2.105388653616010186e-01
7.548403064534217499e+00,-1.945760748100989757e-01
7.622110288133769451e+00,-1.783207489705331827e-01
7.695574879559036852e+00,-1.616167543188551936e-01
7.768719987220110035e+00,-1.443079573310136754e-01
7.841468759527066013e+00,-1.262382244829604871e-01
7.913744344889990678e+00,-1.072514222506451287e-01
7.985469891718971702e+00,-8.719141711001666961e-02
8.056568548424085208e+00,-6.590207553702734367e-02
8.126963463415417976e+00,-4.322726400762644944e-02
8.196577785103054126e+00,-1.901084899776298021e-02
8.265334661897073332e+00,6.903303016610528448e-03
8.333157242207560600e+00,3.467132555954493406e-02
8.399968674444604488e+00,6.444935215509157989e-02
8.465692107018275792e+00,9.639351632729732666e-02
8.530250688338668397e+00,1.306599516002133476e-01
8.593568852114714218e+00,1.673989224359981598e-01
8.655598278188900707e+00,2.066362792403321214e-01
8.716316664923866142e+00,2.482790640151196770e-01
8.775702750294820831e+00,2.922295715779646419e-01
8.833735272276976858e+00,3.383900967464769094e-01
8.890392968845549859e+00,3.866629343382668171e-01
8.945654577975748367e+00,4.369503791709372087e-01
8.999498837642786242e+00,4.891547260620987547e-01
9.051904485821875568e+00,5.431782698293616818e-01
9.102850260488223100e+00,5.989233052903287780e-01
9.152314899617049804e+00,6.562921272626104363e-01
9.200277141183560659e+00,7.151870305638174941e-01
9.246715723162973077e+00,7.755103100115519066e-01
9.291609383530493815e+00,8.371642604234277307e-01
9.334936860261334957e+00,9.000511766170465888e-01
9.376676891330710362e+00,9.640733534100195401e-01
9.416808214713837444e+00,1.029133085619957200e+00
9.455309568385919405e+00,1.095132668064461967e+00
9.492159690322171883e+00,1.161974395561144124e+00
9.527337318497805185e+00,1.229560562927614731e+00
9.560821190888034948e+00,1.297793464981476186e+00
9.592586821086525717e+00,1.366589387084293117e+00
9.622596671493337084e+00,1.435921243534233227e+00
9.650809902836643417e+00,1.505776274535030046e+00
9.677185675844421908e+00,1.576141720291290182e+00
9.701683151244647973e+00,1.647004821007620912e+00
9.724261489765302358e+00,1.718352816888626400e+00
9.744879852134364029e+00,1.790172948138917253e+00
9.763497399079803074e+00,1.862452454963098747e+00
9.780073291329603791e+00,1.935178577565775271e+00
9.794566689611739818e+00,2.008338556151556986e+00
9.806936754654184796e+00,2.081919630925049614e+00
9.817142647184924797e+00,2.155909042090859540e+00
9.825143527931931686e+00,2.230294029853591375e+00
9.830898557623182654e+00,2.305061834417855504e+00
9.834366896986653117e+00,2.380199695988256980e+00
9.835507706750325596e+00,2.455694854769402635e+00
9.834280147642173731e+00,2.531534550965897523e+00
9.830643380390176489e+00,2.607706024782351584e+00
9.824556565722307511e+00,2.684196516423368983e+00
9.815978864366549317e+00,2.760993266093556109e+00
9.804871034210307812e+00,2.838079378754288840e+00
9.791227538641852135e+00,2.915350691658087801e+00
9.775074944922181430e+00,2.992619921161859153e+00
9.756441096908082145e+00,3.069696478358189928e+00
9.735353838456337172e+00,3.146389774339669376e+00
9.711841013423729407e+00,3.222509220198882751e+00
9.685930465667050626e+00,3.297864227028416195e+00
9.657650039043080170e+00,3.372264205920858959e+00
9.627027577408606263e+00,3.445518567968797186e+00
9.594090924620411798e+00,3.517436724264817016e+00
9.558867924535283223e+00,3.587828085901505037e+00
9.521386421010005208e+00,3.656502063971450500e+00
9.481674257901362424e+00,3.723268069567238658e+00
9.439759279066143094e+00,3.787935513781455210e+00
9.395669328361124784e+00,3.850313807706690739e+00
9.349432249643101045e+00,3.910212362435530054e+00
9.301075886768851220e+00,3.967440589060560185e+00
9.250628083595167084e+00,4.021807898674366832e+00
9.198116683978824426e+00,4.073123702369539245e+00
9.143569531776615023e+00,4.121197411238664898e+00
9.087014470845319991e+00,4.165838436374328602e+00
9.028479345041727555e+00,4.206856188869116941e+00
8.967991998222622385e+00,4.244060079815619169e+00
8.905589641985118377e+00,4.277308496266593707e+00
8.841362435772083472e+00,4.306736644603002873e+00
8.775419122297401842e+00,4.332576887351197392e+00
8.707868464458769608e+00,4.355061692561499775e+00
8.638819225153877568e+00,4.374423528284232532e+00
8.568380167280416515e+00,4.390894862569716395e+00
8.496660053736080798e+00,4.404708163468275650e+00
8.423767647418557658e+00,4.416095899030232808e+00
8.349811711225544997e+00,4.425290537305908600e+00
8.274901008054730056e+00,4.432524546345628202e+00
8.199144300803805407e+00,4.438030394199711459e+00
