8.502084491825835366e-01,1.218889780256138522e+01,3.142653079941410521e+00,1.200798038360904263e+00,1.210916763558536946e+00,8.032230079706677017e-01
7.736100826252620966e-01,1.215544049968978157e+01,2.876075548783457947e+00,1.516504227221819656e+00,1.236716195848582611e+00,8.393839508374557612e-01
7.044427942388099551e-01,1.211437013042829669e+01,2.630606091590798723e+00,1.820639539461924139e+00,1.253584295292686113e+00,8.809879422773534419e-01
6.432691837122019862e-01,1.206486889907062832e+01,2.418112960536270784e+00,1.987963839197304905e+00,1.260493490924266657e+00,9.181286816726310640e-01
5.906086506910983580e-01,1.200617941455086601e+01,2.252376086196670624e+00,1.889795068122171129e+00,1.259797466024927370e+00,8.644119584226854780e-01
5.463525222161738082e-01,1.193842249093726693e+01,2.158566535240974638e+00,1.599194646576346246e+00,1.247724564735140040e+00,8.194973248435688529e-01
5.099178394691165073e-01,1.186238211447460955e+01,2.170552953224030190e+00,1.280545639498888333e+00,1.227036476439303359e+00,7.829086281467051434e-01
4.807099634303323432e-01,1.177885860329772960e+01,2.302546099405946567e+00,1.005949479210020314e+00,1.201700378650696788e+00,7.554510275145328579e-01
4.581342550802268709e-01,1.168865227554145392e+01,2.497720082048770163e+00,7.856781657816398479e-01,1.166996208407491631e+00,7.351307702889579021e-01
4.415960753992058674e-01,1.159256344934061644e+01,2.711679601037451537e+00,6.145240130964921832e-01,1.129472046422166809e+00,7.202180644019753331e-01
4.305007853676756646e-01,1.149139244283004935e+01,2.919065962357139554e+00,4.827991776996379825e-01,1.089626081702329996e+00,7.092709730910410348e-01
4.242537459660403742e-01,1.138593957414457769e+01,3.120040928761742993e+00,3.809874613933834642e-01,1.045662615089813396e+00,7.019518284324860469e-01
4.222603181747068279e-01,1.127700516141903542e+01,3.314266738525973199e+00,3.012147554676066208e-01,1.005417246343513371e+00,6.985103970509883853e-01
4.239258629740806361e-01,1.116538952278825292e+01,3.501207555356776080e+00,2.373735446450392916e-01,9.613166152673219278e-01,6.992168996920568036e-01
4.286557413445675757e-01,1.105189297638706059e+01,3.650256172019171963e+00,1.848070268264673244e-01,9.244925735611361217e-01,7.043296899821256396e-01
4.358553142665727020e-01,1.093731584035029947e+01,3.504923177311371152e+00,1.399129643717674509e-01,8.867947733893988271e-01,7.140727738101567690e-01
4.449299427205027913e-01,1.082245843281278042e+01,3.340881014904797830e+00,9.977886701265967218e-02,8.566948006483632305e-01,7.285237115170709599e-01
4.552849876867632317e-01,1.070812107190934626e+01,3.173031453141113900e+00,6.218567022328556904e-02,8.313410030047889698e-01,7.468114944943946565e-01
4.663258101457596894e-01,1.059510407577482560e+01,3.027178578909075046e+00,3.160562681873620855e-02,8.103314808597216201e-01,7.675253371714415573e-01
4.774771073609179739e-01,1.048418331580567653e+01,2.942697518710103211e+00,1.940956642202367952e-02,7.975394951277248179e-01,7.892282194779856042e-01
4.885471615845719540e-01,1.037564969936159720e+01,2.934890003445570272e+00,2.671321556060644517e-02,7.895697567484529777e-01,8.109058258462044089e-01
4.996966613086287756e-01,1.026934858885797830e+01,2.982426253498928759e+00,4.204865904806918964e-02,7.847461751876546598e-01,8.319669441382162578e-01
5.110993815056057432e-01,1.016510880155686714e+01,3.058604107618953183e+00,5.882133179392521477e-02,7.856998289469584451e-01,8.514919769485783663e-01
5.229290971480210493e-01,1.006275915472030569e+01,3.165584967852635767e+00,7.662415579402839794e-02,7.912471226083940268e-01,8.669923303808894088e-01
5.353595832083930528e-01,9.962128465610341266e+00,3.298944656186798774e+00,9.523785205004708931e-02,7.957810951985544445e-01,8.797283995649908261e-01
5.485646146592390027e-01,9.863045551489024731e+00,3.453802741886036642e+00,1.143870755161730118e-01,8.038604570592706722e-01,8.852470483672251200e-01
5.627179664730790343e-01,9.765339229618385630e+00,3.617505486664850167e+00,1.337422490655950924e-01,8.146835103296529157e-01,8.821879842748616696e-01
5.779934136224306185e-01,9.668838317260473048e+00,3.776622018060619812e+00,1.529253457626272295e-01,8.259489862901825408e-01,8.746339233610413988e-01
5.945647310798117813e-01,9.573371631677332516e+00,3.931561727022025998e+00,1.715202391526175763e-01,8.362510865007082295e-01,8.654249830704162649e-01
6.126056938177408817e-01,9.478767990131007792e+00,4.082487232268729116e+00,1.890878664368262074e-01,8.480294491862614414e-01,8.556025211060882540e-01
6.322900768087349466e-01,9.384856209883547962e+00,4.229395949361642870e+00,2.051858882250060800e-01,8.612199192757097332e-01,8.475605641434754700e-01
6.537916550253146664e-01,9.291465108196987899e+00,4.372176827396517140e+00,2.193918275775025850e-01,8.737117267840236456e-01,8.409561763056685457e-01
6.772842034399972899e-01,9.198423502333374913e+00,4.510649845454572926e+00,2.312490184717250763e-01,8.855118749406127865e-01,8.370540809488503653e-01
7.029414970253007322e-01,9.105560209554754536e+00,4.644585559096478633e+00,2.354888199219499489e-01,8.986579635591290804e-01,8.361856070903292970e-01
7.309340739795183728e-01,9.012704873486583779e+00,4.773739196462634560e+00,2.204912489239050644e-01,9.131119123298577778e-01,8.386617672115900257e-01
7.612269693025892625e-01,8.919739603670247874e+00,4.898053697242499283e+00,1.854743442155136757e-01,9.257933316163965420e-01,8.446064956032108828e-01
7.934600168019756428e-01,8.826629535013926997e+00,5.017802311786484282e+00,1.436997413913930766e-01,9.397451971007536597e-01,8.538512473704736871e-01
8.272442814790019749e-01,8.733347147234930219e+00,5.133424186403539480e+00,1.031940195946520061e-01,9.561010739496555999e-01,8.661602858535617511e-01
8.621908283349940527e-01,8.639864920050557728e+00,5.245317421381568757e+00,6.426556838766951663e-02,9.746311241635527978e-01,8.810053396161290351e-01
8.979107223712786690e-01,8.546155333178116820e+00,5.353831168351562475e+00,2.653947077728673054e-02,9.932382481091043269e-01,8.971055730260008021e-01
9.340150285891796189e-01,8.452190866334907682e+00,5.459280207658967932e+00,-1.037212613316517915e-02,1.015583851412141136e+00,9.140654482543008053e-01
9.701148119900288025e-01,8.357943999238226951e+00,5.561950335254549849e+00,-4.685244063010723242e-02,1.042099780590220792e+00,9.319141229794694059e-01
1.005821137575149349e+00,8.263387211605381921e+00,5.662102747879581344e+00,-8.326549107839240071e-02,1.069936313106619075e+00,9.500010365440848537e-01
1.040745070345867829e+00,8.168492983153674558e+00,5.759977646277675944e+00,-1.199420412551935461e-01,1.101795607535199117e+00,9.676946584581463950e-01
1.074497675303510702e+00,8.073233793600403274e+00,5.855797219453502400e+00,-1.571638651277571797e-01,1.138600414300857455e+00,9.845395200519178047e-01
1.106690017449402541e+00,7.977582122662882469e+00,5.949768132628435957e+00,-1.951444579429092441e-01,1.177618148845102963e+00,1.000176181921305085e+00
1.136933161784873692e+00,7.881510450058398121e+00,6.042083612213158261e+00,-2.340047486396612253e-01,1.220122860760400885e+00,1.014246418069089106e+00
1.164838173311248726e+00,7.784991255504259300e+00,6.132925199314049003e+00,-2.737430681842834002e-01,1.266693042061498353e+00,1.026392155873772749e+00
1.190016117029853771e+00,7.687997018717768860e+00,6.222464226097510931e+00,-3.138903400236513486e-01,1.316749451387462688e+00,1.036255446028665705e+00
1.212078057942014953e+00,7.590500219416229655e+00,6.310866709801942420e+00,-3.470597483057218380e-01,1.368882309354929383e+00,1.043517768589278250e+00
1.230647351544833956e+00,7.492475259532276333e+00,6.335833501422580838e+00,-3.596348935338983810e-01,1.423788819405456429e+00,1.048363795234207307e+00
1.245612050172527185e+00,7.393937939191570941e+00,6.190074353737808899e+00,-3.513499636695828765e-01,1.481077385584576245e+00,1.051579341955475755e+00
1.257115281088568848e+00,7.294943951860721754e+00,6.033286182709642453e+00,-3.352572346229406586e-01,1.539525178405469097e+00,1.052194078588712722e+00
1.265310536843500255e+00,7.195550612121867751e+00,5.870666119065418798e+00,-3.183957823858100111e-01,1.518706426268419118e+00,1.051462062977700063e+00
1.270351309987862942e+00,7.095815234557143469e+00,5.706277008075452351e+00,-3.012778876571896025e-01,1.473608646812032630e+00,1.051409870613537967e+00
1.272391093072198665e+00,6.995795133748690553e+00,5.543239032094811058e+00,-2.841126587508421286e-01,1.431625209433721180e+00,1.051962572199617085e+00
1.271583378647048956e+00,6.895547624278636434e+00,5.384096374536839313e+00,-2.670699211791809358e-01,1.393649742514978529e+00,1.050864189426537365e+00
1.268081659262955352e+00,6.795130020729119202e+00,5.231007049666119180e+00,-2.502819506501277047e-01,1.359003798993397627e+00,1.052191798789971600e+00
1.262039427470459163e+00,6.694599637682280502e+00,5.085873888877471494e+00,-2.338464689687670406e-01,1.326872156940676728e+00,1.054402515644967675e+00
1.253610175820102368e+00,6.594013789720253982e+00,4.950436922762583514e+00,-2.178303430717184741e-01,1.298544774935295854e+00,1.054723220153935381e+00
1.242947396862426945e+00,6.493429791425183950e+00,4.826338593531541932e+00,-2.022735445290100020e-01,1.273724220920265271e+00,1.055026928632977867e+00
1.230204583147973096e+00,6.392904957379193398e+00,4.715170732289906574e+00,-1.871930446827693439e-01,1.252117766365479223e+00,1.053874819658454420e+00
1.215535227227282800e+00,6.292496602164424857e+00,4.618516227822934361e+00,-1.725864255197765984e-01,1.233437567917022637e+00,1.049272753191763607e+00
1.199092821650898255e+00,6.192262040363016418e+00,4.538019869661713557e+00,-1.584109889870175814e-01,1.216756185599657591e+00,1.038907371032923743e+00
1.181030858969360553e+00,6.092258586557102618e+00,4.475688159079223460e+00,-1.440590709019438087e-01,1.202398930529350318e+00,1.026725901511433614e+00
1.161503617793347320e+00,5.992542261909943768e+00,4.441869917451674254e+00,-1.283440317446388479e-01,1.190379920393821234e+00,1.014749466731484917e+00
1.140682968009842035e+00,5.893140142103382217e+00,4.438099550788061620e+00,-1.111017801680713735e-01,1.180397629339073218e+00,1.002897021061820215e+00
1.118758103810240323e+00,5.794050796625531241e+00,4.486542062600394232e+00,-9.332207059926041215e-02,1.172128803667199071e+00,9.921393613404815293e-01
1.095918952047775896e+00,5.695271589409573565e+00,4.489830427522075063e+00,-7.554875228139255883e-02,1.165252153352045461e+00,9.858857207682093504e-01
1.072355439575684022e+00,5.596799884388703461e+00,4.391876322219223638e+00,-5.776582435736692805e-02,1.159365961166462844e+00,9.817287486383418083e-01
1.048257493247196637e+00,5.498633045496097438e+00,4.270878652494765504e+00,-3.992209109960225683e-02,1.153104312971157785e+00,9.806179732685291750e-01
1.023815039915550118e+00,5.400768436664950656e+00,4.133331239071300622e+00,-2.195684446010904081e-02,1.145322608449064861e+00,9.833706224886559211e-01
9.992180064339765133e-01,5.303203421828442288e+00,3.983728209185684932e+00,-3.801877780348749975e-03,1.136013468030314666e+00,9.875096877056679379e-01
9.746563196557106457e-01,5.205935364919761277e+00,3.825668915169845086e+00,1.461656300302130798e-02,1.122811366600662053e+00,9.905588621842070784e-01
9.503199064339875601e-01,5.108961629872100119e+00,3.662383191291744833e+00,3.337579282344026871e-02,1.105479834045723919e+00,9.874645061147313552e-01
9.263986936220394153e-01,5.012279580618637986e+00,3.497056684159042916e+00,5.255454911511715788e-02,1.084168673837772268e+00,9.639391970788914188e-01
9.030826080731022554e-01,4.915886581092564711e+00,3.333080565711781240e+00,7.223056841478790735e-02,1.057160274069131045e+00,9.369318217447525354e-01
8.805615766404084610e-01,4.819779995227064795e+00,3.174284924566871169e+00,9.247773041817004824e-02,1.027389140945766499e+00,9.117025136887757508e-01
8.590255261771929662e-01,4.723957186955326293e+00,3.025214263350270549e+00,1.133619372060653829e-01,9.968940295771461235e-01,8.882710782857028420e-01
8.386643835366901500e-01,4.628415520210538148e+00,2.891616287947084363e+00,1.340863447549218157e-01,9.630718264904251091e-01,8.682127573498336082e-01
8.196680420951224511e-01,4.533152327061698017e+00,2.786378018344630281e+00,1.510610975872128670e-01,9.310591587997426588e-01,8.540156902512781034e-01
8.021853529790764492e-01,4.438125874627004919e+00,2.755984695278579366e+00,1.612482112063704232e-01,9.004362990512801979e-01,8.442120694908130663e-01
7.862442601512719120e-01,4.343179347823977743e+00,2.783017450340778964e+00,1.667869624460529276e-01,8.683937092573373873e-01,8.359050740468362273e-01
7.718505534949977598e-01,4.248134844811229271e+00,2.887860757985398319e+00,1.705322507505747653e-01,8.418159086186985940e-01,8.311048440505987012e-01
7.590100228935423576e-01,4.152814463747375839e+00,3.026393321101061851e+00,1.728911421782454438e-01,8.125161702671904740e-01,8.284967089207146973e-01
7.477284582301929605e-01,4.057040302791021347e+00,3.189894099712089037e+00,1.738220333330124379e-01,7.912013279060583493e-01,8.267613966709483897e-01
7.380116493882382667e-01,3.960634460100785681e+00,3.359649834990818373e+00,1.733248428621148585e-01,7.684388913201071203e-01,8.242318679346877230e-01
7.298653862509659751e-01,3.863419033835272742e+00,3.525063504998678710e+00,1.714404984431538714e-01,7.544280152428484154e-01,8.185756496812083283e-01
7.232954587016643400e-01,3.765216122153098866e+00,3.686643396535859818e+00,1.682480060154750434e-01,7.433568174531047790e-01,8.120352977520353122e-01
7.183076566236215044e-01,3.665847823212878609e+00,3.844588306801748345e+00,1.638594111982558110e-01,7.393148464957196575e-01,8.048042425915112874e-01
7.149077699001253894e-01,3.565136235173217205e+00,3.998897340001948741e+00,1.584131566498515331e-01,7.464082861027734328e-01,7.970790682783801540e-01
7.131015884144640271e-01,3.462903456192733209e+00,4.149444160002364157e+00,1.520664589718336568e-01,7.549292880678142303e-01,7.886193537321503078e-01
7.128949020499257827e-01,3.358971584430031410e+00,4.296027032493487496e+00,1.449873632698220616e-01,7.758322880067616278e-01,7.792328805585234663e-01
7.142935006897986883e-01,3.253162718043727697e+00,4.438402651595488635e+00,1.373475739112828276e-01,8.088739758195836460e-01,7.707874857725938167e-01
7.173031742173703318e-01,3.145298955192437962e+00,4.576309337343768213e+00,1.310696745720317802e-01,8.442985469907563489e-01,7.638702050512987674e-01
7.219297335527361525e-01,3.035202452189106115e+00,4.709473559477741489e+00,1.338261605911600927e-01,8.904949102900453495e-01,7.590954269574433644e-01
7.282551216107344683e-01,2.922905825330962770e+00,4.837657381892379149e+00,1.513840184581173309e-01,9.472557668258205776e-01,7.572016964959463747e-01
7.366086409233296717e-01,2.809125494108654308e+00,4.960858446440099101e+00,1.790157956360180214e-01,1.012845811775942018e+00,7.591519422312453802e-01
7.473697446930532839e-01,2.694716514986351896e+00,5.079488632398262205e+00,2.115886859274397624e-01,1.078154117096027598e+00,7.657978866217385328e-01
7.609178861224359380e-01,2.580533944428224924e+00,5.194006687816036916e+00,2.496705632144996523e-01,1.148685083051784517e+00,7.779169241529588774e-01
7.776325184140095992e-01,2.467432838898431680e+00,5.304815011286843962e+00,2.952821530036318642e-01,1.223129829086218923e+00,7.962179519242211789e-01
7.978930947703046783e-01,2.356268254861145994e+00,5.412270192816279746e+00,3.508930051710382192e-01,1.299738862060500377e+00,8.213513694520858666e-01
8.220790683938538068e-01,2.247895248780526156e+00,5.516692475465786671e+00,4.195516209027938537e-01,1.376256976407970178e+00,8.526268446519594812e-01
8.505698924871875066e-01,2.143168877120741556e+00,5.618372168579193193e+00,5.049549182137182957e-01,1.446927637972410086e+00,8.897650511463814915e-01
8.837450202528360776e-01,2.042944196345961583e+00,5.717574997618312338e+00,6.113417849361865164e-01,1.515839763263292506e+00,9.343686506400847858e-01
9.219839048933329284e-01,1.948076262920345858e+00,5.814546611985848656e+00,7.429666172815100333e-01,1.581727914870293628e+00,9.863013425115507715e-01
9.656659996112066935e-01,1.859420133308066436e+00,5.909516411673214620e+00,9.027138344528745639e-01,1.643446273277000991e+00,1.042968189475163676e+00
1.015170757608991670e+00,1.777830863973283160e+00,6.002700809920499481e+00,1.089250614281648488e+00,1.699962435461110477e+00,1.105240252857567773e+00
1.070877632089217935e+00,1.704163511380165197e+00,6.094306017581963886e+00,1.292394050673162376e+00,1.745472390247247541e+00,1.174026772473393043e+00
1.133166076254414234e+00,1.639273131992880828e+00,6.184530411803693006e+00,1.487982903859017769e+00,1.784074534416811852e+00,1.246764035732051301e+00
1.202415543307116197e+00,1.584014782275591005e+00,6.273570486060505047e+00,1.623721277145494080e+00,1.815057198771854452e+00,1.325414809713089559e+00
1.279005288961281295e+00,1.539243340159856643e+00,6.361622239304617565e+00,1.612461425518051605e+00,1.837802109197760547e+00,1.409949902659163312e+00
1.362995697839860965e+00,1.505525419359890815e+00,6.448775080838334617e+00,1.446860327038320460e+00,1.851328135093441629e+00,1.498913356512238337e+00
1.453480314760783765e+00,1.482553596000616425e+00,6.535125161972153762e+00,1.233794703694645278e+00,1.852926520748964245e+00,1.592017888428598926e+00
1.549370130374735144e+00,1.469855414519778192e+00,6.620694460203654153e+00,1.045308309445265760e+00,1.848231673138943654e+00,1.688648939486252276e+00
1.649576135332411653e+00,1.466958419355121057e+00,6.705485305955000364e+00,8.940213279849287265e-01,1.838407045920464444e+00,1.787292012893691107e+00
1.753009320284494965e+00,1.473390154944389296e+00,6.789498447621657995e+00,7.779774449106154899e-01,1.824553947666164300e+00,1.886981098867534623e+00
1.858580675881682298e+00,1.488678165725328517e+00,6.872728636508444566e+00,6.923893184121823197e-01,1.802859351461087556e+00,1.817038004119964079e+00
1.965201192774658656e+00,1.512349996135682995e+00,6.955166271065256645e+00,6.323380416075431443e-01,1.777770723182071633e+00,1.721649250597520497e+00
2.071781861614110376e+00,1.543933190613196560e+00,7.036798886346260495e+00,5.938413316673912812e-01,1.751226192983228680e+00,1.630684844789478394e+00
2.177233673050734009e+00,1.582955293595616153e+00,7.117612505362890474e+00,5.741543614161145337e-01,1.723901010969550285e+00,1.543510319999850777e+00
2.280467617735210339e+00,1.628943849520684051e+00,7.197592874471396840e+00,5.717824893515505158e-01,1.695256644956155467e+00,1.462408897626525039e+00
2.380394686318238140e+00,1.681426402826148303e+00,7.276726603401345805e+00,5.864261922165443508e-01,1.661781943548156448e+00,1.390189880826737889e+00
2.475925869450500638e+00,1.739930497949752075e+00,7.355002228799233599e+00,6.189386414416844229e-01,1.628424114115657684e+00,1.324952888302192378e+00
2.565972157782685947e+00,1.803983679329238088e+00,7.432411217323189767e+00,6.712962763541239219e-01,1.595138887265806327e+00,1.268703256446122696e+00
2.649444541965489730e+00,1.873113491402355058e+00,7.508948942710767405e+00,7.419739433368813808e-01,1.561663090562728895e+00,1.220694250831507954e+00
2.725254052881903810e+00,1.946847481900710441e+00,7.584620014616930028e+00,8.067067870861339696e-01,1.527517076663998496e+00,1.177527237948077676e+00
2.792654193169846977e+00,2.024741237125210258e+00,7.639454497698323188e+00,8.253301282751209778e-01,1.487219317090411996e+00,1.139651774376142512e+00
2.852072789104618256e+00,2.106446486647556071e+00,7.693708805652193838e+00,7.948605155934214128e-01,1.445365951281323280e+00,1.108205648258950182e+00
2.904189168042274893e+00,2.191635550731608983e+00,7.767281580427169096e+00,7.385821096749263237e-01,1.402479987535829364e+00,1.082378726620659926e+00
2.949682657338879466e+00,2.279980749641238980e+00,7.840123283926383024e+00,6.672423167996807125e-01,1.358958739924563508e+00,1.061859009577918345e+00
2.989232584350487887e+00,2.371154403640305386e+00,7.912267917378117410e+00,5.872015003542465639e-01,1.315388243986767236e+00,1.046951167505135505e+00
3.023518276433162288e+00,2.464828832992678631e+00,7.983745771205387420e+00,5.037521048766517850e-01,1.269156539751938428e+00,1.037013997297066892e+00
3.053219060942960361e+00,2.560676357962219374e+00,8.054582476204618757e+00,4.206401096213875923e-01,1.222052719491143025e+00,1.031399457720424184e+00
3.079014265235939796e+00,2.658369298812789605e+00,8.124799863458758153e+00,3.400773363003652405e-01,1.177411152004703032e+00,1.029462305320094417e+00
3.101583216668162279e+00,2.757579975808260198e+00,8.194416775978428547e+00,2.630123233873153388e-01,1.136478410271229089e+00,1.030559066262102474e+00
3.121605242595685947e+00,2.857980709212488257e+00,8.263449834648714187e+00,1.894719683361485718e-01,1.096934611805105098e+00,1.034047746081097729e+00
3.139759670374569822e+00,2.959243819289345989e+00,8.331914161023608045e+00,1.188694669366893858e-01,1.059863438435610039e+00,1.039375611470977789e+00
3.156725827360872927e+00,3.061041626302693608e+00,8.399824060167789597e+00,5.024189676092492146e-02,1.030454419834919921e+00,1.046165874716751265e+00
3.173183040910653396e+00,3.163046450516392660e+00,8.467193666754118553e+00,-1.757971243335222297e-02,1.004582247114810922e+00,1.054061119977329986e+00
3.189810638379972918e+00,3.264930612194314019e+00,8.534037556714759276e+00,-8.579825282041997347e-02,9.852936714729826351e-01,1.062702285861603313e+00
3.207287947124888738e+00,3.366366431600316123e+00,8.600372703077134418e+00,-1.489745664849934370e-01,9.734371094655909218e-01,1.071728680004219170e+00
3.226292345443529719e+00,3.467027176295512714e+00,8.666218071687760371e+00,-1.875582583738172049e-01,9.673233339278751730e-01,1.080780305052105428e+00
3.247240465854707381e+00,3.566712843659621601e+00,8.731562261359862021e+00,-1.916567843349804012e-01,9.682650036321626130e-01,1.089625014690983384e+00
3.270028550314020954e+00,3.665476355594689206e+00,8.796426998553391385e+00,-1.783166863233554555e-01,9.760165069468288435e-01,1.096955065676065155e+00
3.294491052290231980e+00,3.763400664953800767e+00,8.860826427631899094e+00,-1.625554294597560401e-01,9.861965508201424591e-01,1.103651107305644530e+00
3.320462425252098448e+00,3.860568724590027756e+00,8.924771562180099593e+00,-1.461218366456722983e-01,1.002810583978139602e+00,1.109877258892776553e+00
3.347777122668380567e+00,3.957063487356455855e+00,8.988273673790613927e+00,-1.291352777898599757e-01,1.021466760681732477e+00,1.115410480367802215e+00
3.376269598007838102e+00,4.052967906106161422e+00,9.051342743454698692e+00,-1.117021544369956737e-01,1.041360130516243876e+00,1.120027903209702247e+00
3.405774304739229041e+00,4.148364933692218592e+00,9.113987584490455873e+00,-9.391561449472320133e-02,1.063576912812450592e+00,1.123506734883870761e+00
3.436125696331315815e+00,4.243337522967713049e+00,9.176215960007573003e+00,-7.585607833271883205e-02,1.086046265439536196e+00,1.125657272274225518e+00
3.467158226252855080e+00,4.337968626785716708e+00,9.238034694728895602e+00,-5.759242409444305377e-02,1.106493634577876417e+00,1.126593733301723743e+00
3.498706347972607933e+00,4.432341197999314808e+00,9.299449781497408196e+00,-3.918368603402318240e-02,1.122912189884248901e+00,1.126593869822379634e+00
3.530604514959334583e+00,4.526538189461584594e+00,9.360466482792823228e+00,-2.068113405508937089e-02,1.131820022474985921e+00,1.125936991459549397e+00
3.562687180681791688e+00,4.620642554025598869e+00,9.421089427576989195e+00,-2.130620279956812243e-03,1.135584243217105271e+00,1.124902383482931256e+00
3.594788798608742120e+00,4.714737244544444650e+00,9.481322703781552619e+00,1.642490465987772250e-02,1.133864556560102432e+00,1.123769303227621030e+00
3.626743822208942536e+00,4.808905213871192075e+00,9.541169932629516737e+00,3.475230585575274367e-02,1.129621865095438160e+00,1.122816173919077842e+00
3.658386704951155810e+00,4.903229414858930824e+00,9.600633981642078041e+00,4.953081576886262521e-02,1.122275931995933229e+00,1.122291775455134033e+00
3.689558706130037002e+00,4.997789392270622244e+00,9.659719469977655848e+00,5.536642908444962263e-02,1.113765744408570235e+00,1.122399765082525480e+00
3.720211607364117601e+00,5.092609345633470674e+00,9.718434205921893110e+00,5.303234690634789361e-02,1.105034580982089620e+00,1.123218682571959670e+00
3.750386944616100227e+00,5.187668529026890241e+00,9.776786363940010105e+00,4.808366793485235879e-02,1.096832778696415822e+00,1.124727449955156944e+00
3.780128849588491491e+00,5.282944896685807024e+00,9.834782955562328510e+00,4.309369376706585070e-02,1.089832854878681978e+00,1.126902123924106824e+00
3.809481453983804222e+00,5.378416402845160427e+00,9.892430823343691060e+00,3.813276960922025449e-02,1.082826127814005446e+00,1.129718752198375364e+00
3.838488889504545476e+00,5.474061001739880084e+00,9.949736620602928738e+00,3.319864464080562322e-02,1.077461710705014619e+00,1.133106506986734763e+00
3.867195287853224084e+00,5.569856647604894739e+00,1.000670681223944136e+01,2.828868771492035195e-02,1.073626304554867739e+00,1.136848892586298287e+00
3.895644780732351986e+00,5.665781294675149127e+00,1.006334768227225496e+01,2.339994292836150569e-02,1.071166366744944920e+00,1.140701209908379976e+00
3.923881499844435350e+00,5.761812897185564886e+00,1.011966534098786319e+01,1.852918249203295772e-02,1.069931071167848247e+00,1.144418765010752681e+00
3.951949576891987004e+00,5.857929409371084972e+00,1.017566573171764865e+01,1.367295719524248485e-02,1.069771550276195082e+00,1.147756868368151162e+00
3.979893143577514447e+00,5.954108785466636355e+00,1.023135463726169370e+01,8.827644808414889660e-03,1.070540206600970157e+00,1.150470834170617351e+00
4.007756331603526512e+00,6.050328979707152222e+00,1.028673768596944349e+01,3.989496808923177935e-03,1.071762766708663772e+00,1.152354358818729274e+00
