4.952296799469041666e+00,-3.159930562592876413e-01,6.891863203791033676e+00,-5.838824552494897326e-03,7.721212936858440345e-01,7.768741082184493774e-01,-3.918420947851040427e-03,0.000000000000000000e+00
5.052296799469041311e+00,-3.163849003595358700e-01,6.963484922350319906e+00,-5.838824552494897326e-03,7.728077686523161516e-01,7.763608407668142197e-01,-3.918420947850762871e-03,0.000000000000000000e+00
5.152296799469040955e+00,-3.167767444597840432e-01,7.035106640909605247e+00,-5.838824552494897326e-03,7.738661737927633455e-01,7.758964482792910511e-01,-3.918420947850762871e-03,0.000000000000000000e+00
5.252296799469040600e+00,-3.171685885600322719e-01,7.106728359468891476e+00,-5.838824552494897326e-03,7.751401485291441462e-01,7.754777362539839736e-01,-3.918420947850762871e-03,0.000000000000000000e+00
5.352296799469040245e+00,-3.175604326602804450e-01,7.178350078028177705e+00,-5.838824552494897326e-03,7.764733767527488562e-01,7.750923959739259850e-01,-3.918420947850762871e-03,0.000000000000000000e+00
5.452296799469039890e+00,-3.179522767605286737e-01,7.249971796587463935e+00,-5.838824552494897326e-03,7.777095669952185375e-01,7.747281188014952802e-01,-3.918420947850762871e-03,0.000000000000000000e+00
5.552296799469039534e+00,-3.183441208607768469e-01,7.321593515146749276e+00,-5.838824552494897326e-03,7.786924362464983096e-01,7.743725961570098182e-01,-3.918420947850762871e-03,0.000000000000000000e+00
5.652296799469039179e+00,-3.187359649610250756e-01,7.393215233706035505e+00,-5.838824552494897326e-03,7.792656974942329118e-01,7.740135195304168603e-01,-3.426680674942132656e-03,0.000000000000000000e+00
5.666647275548195140e+00,-3.187359649610250756e-01,7.393215233706035505e+00,-5.371447548206577036e-03,7.794606197402367265e-01,7.737070858418353403e-01,-1.109997146853643202e-02,0.000000000000000000e+00
5.766647275548194784e+00,-3.200053041148365196e-01,7.457994811862776352e+00,-5.371447548206577036e-03,7.803498269481370375e-01,7.724573496567880282e-01,-1.269270987500285310e-02,0.000000000000000000e+00
5.866647275548194429e+00,-3.212746432686479636e-01,7.522774390019516311e+00,-5.371447548206577036e-03,7.805169708793678884e-01,7.711953598775754815e-01,-1.269270987500285310e-02,0.000000000000000000e+00
5.966647275548194074e+00,-3.225439824224594076e-01,7.587553968176257158e+00,-5.371447548206577036e-03,7.798062318756598943e-01,7.699244184329943064e-01,-1.269270987500285310e-02,0.000000000000000000e+00
6.066647275548193718e+00,-3.238133215762708517e-01,7.652333546332998004e+00,-5.371447548206577036e-03,7.781627556851968830e-01,7.686478272393049149e-01,-1.269270987500285310e-02,0.000000000000000000e+00
6.166647275548193363e+00,-3.250826607300822957e-01,7.717113124489738851e+00,-5.371447548206577036e-03,7.754188056025401732e-01,7.673688881992564159e-01,-1.269270987500285310e-02,0.000000000000000000e+00
6.266647275548193008e+00,-3.263519998838937397e-01,7.781892702646478810e+00,-5.371447548206577036e-03,7.719205056472999704e-01,7.660909031952148895e-01,-1.269270987500285310e-02,0.000000000000000000e+00
6.366647275548192653e+00,-3.276213390377051837e-01,7.846672280803219657e+00,-5.371447548206577036e-03,7.681448721272192692e-01,7.648164318512519211e-01,-7.831390246041076975e-03,0.000000000000000000e+00
6.428727463614256621e+00,-3.276213390377051837e-01,7.846672280803219657e+00,-1.772861082154109178e-03,7.641160015943341266e-01,7.662168068960716338e-01,-7.247356399748579661e-03,0.000000000000000000e+00
