-1.300768337703572808e+00,3.096916878045703925e+00,5.492916024622878091e+00,1.583113183778774372e-02,1.164405629645482554e+00,1.571084079495658203e+00,2.757284752573965658e+00,0.000000000000000000e+00
-1.400768337703572897e+00,3.137358528523964019e+00,5.585271526031322153e+00,1.583113183778774372e-02,1.175939373735451765e+00,1.569527008239503862e+00,2.757284752573963882e+00,0.000000000000000000e+00
-1.500768337703572985e+00,3.177800179002224557e+00,5.677627027439766216e+00,1.583113183778774372e-02,1.185008932283372562e+00,1.569615916655762611e+00,2.757284752573963882e+00,0.000000000000000000e+00
-1.600768337703573074e+00,3.218241829480484650e+00,5.769982528848210279e+00,1.583113183778774372e-02,1.192851819528609081e+00,1.572131716094974818e+00,2.757284752573963882e+00,0.000000000000000000e+00
-1.700768337703573163e+00,3.258683479958745188e+00,5.862338030256654342e+00,1.583113183778774372e-02,1.199979073151578479e+00,1.577787973992097692e+00,2.757284752573963882e+00,0.000000000000000000e+00
-1.800768337703573252e+00,3.299125130437005282e+00,5.954693531665098405e+00,1.583113183778774372e-02,1.206906845044019683e+00,1.585227861854032083e+00,2.920947895286261087e+00,0.000000000000000000e+00
-1.881072742967340172e+00,3.299125130437005282e+00,5.954693531665098405e+00,2.140496141956981305e-02,1.180945847211394284e+00,1.621086109774690698e+00,2.915557771349233995e+00,0.000000000000000000e+00
-1.981072742967340261e+00,3.340588782880433705e+00,6.037099973800026831e+00,2.140496141956981305e-02,1.189875274982703957e+00,1.630833612936043453e+00,2.748532605184169864e+00,0.000000000000000000e+00
-2.081072742967340350e+00,3.382052435323862571e+00,6.119506415934956145e+00,2.140496141956981305e-02,1.200176844216012118e+00,1.641046558710059555e+00,2.748532605184169864e+00,0.000000000000000000e+00
-2.181072742967340439e+00,3.423516087767290994e+00,6.201912858069884571e+00,2.140496141956981305e-02,1.212192665507716649e+00,1.650468171597897715e+00,2.748532605184169864e+00,0.000000000000000000e+00
-2.281072742967340528e+00,3.464979740210719861e+00,6.284319300204813885e+00,2.140496141956981305e-02,1.225678860064626896e+00,1.652991298802664488e+00,2.748532605184169864e+00,0.000000000000000000e+00
-2.381072742967340616e+00,3.506443392654148283e+00,6.366725742339742311e+00,2.140496141956981305e-02,1.240273911919676397e+00,1.646599978900671557e+00,2.810322153560528946e+00,0.000000000000000000e+00
-2.401625874855779053e+00,3.506443392654148283e+00,6.366725742339742311e+00,2.139010941940809596e-02,1.234890780877961669e+00,1.653023021255657588e+00,2.857494634120998800e+00,0.000000000000000000e+00
-2.501625874855779141e+00,3.541644480364968484e+00,6.428897069264333908e+00,2.139010941940809596e-02,1.244279601288374115e+00,1.651728229463206299e+00,2.803127531368194703e+00,0.000000000000000000e+00
-2.601625874855779230e+00,3.576845568075788240e+00,6.491068396188925504e+00,2.139010941940809596e-02,1.254037103139263198e+00,1.652073040720916763e+00,2.803127531368194703e+00,0.000000000000000000e+00
-2.701625874855779319e+00,3.612046655786608440e+00,6.553239723113517101e+00,2.139010941940809596e-02,1.263799084745284684e+00,1.654670616882063072e+00,2.803127531368192926e+00,0.000000000000000000e+00
-2.801625874855779408e+00,3.647247743497428640e+00,6.615411050038108698e+00,2.139010941940809596e-02,1.273200989337532230e+00,1.658782128190565475e+00,2.803127531368194703e+00,0.000000000000000000e+00
-2.901625874855779497e+00,3.682448831208248397e+00,6.677582376962700295e+00,2.139010941940809596e-02,1.281877962807239646e+00,1.667587471203885174e+00,2.803127531368194703e+00,0.000000000000000000e+00
-3.001625874855779585e+00,3.717649918919068597e+00,6.739753703887291891e+00,2.139010941940809596e-02,1.287916957952859986e+00,1.677682672525927288e+00,2.920471755170274797e+00,0.000000000000000000e+00
-3.058216665181057614e+00,3.717649918919068597e+00,6.739753703887291891e+00,8.475572506612035970e-03,1.271961735822622508e+00,1.703244303269621174e+00,2.914256932624992746e+00,0.000000000000000000e+00
-3.158216665181057703e+00,3.753874812547778550e+00,6.797829791107506736e+00,8.475572506612035970e-03,1.274387244722317236e+00,1.715949490240997077e+00,2.794047587704684865e+00,0.000000000000000000e+00
-3.258216665181057792e+00,3.790099706176488947e+00,6.855905878327721581e+00,8.475572506612035970e-03,1.274583888021068923e+00,1.730041989132605318e+00,2.794047587704684865e+00,0.000000000000000000e+00
-3.358216665181057881e+00,3.826324599805198901e+00,6.913981965547936426e+00,8.475572506612035970e-03,1.271203264783054898e+00,1.743558509198771089e+00,2.794047587704687086e+00,0.000000000000000000e+00
-3.458216665181057969e+00,3.862549493433908854e+00,6.972058052768151271e+00,8.475572506612035970e-03,1.265891848413545295e+00,1.753974166298575499e+00,2.794047587704684865e+00,0.000000000000000000e+00
-3.558216665181058058e+00,3.898774387062619251e+00,7.030134139988366115e+00,8.475572506612035970e-03,1.259405843290680282e+00,1.762147112521761594e+00,2.794047587704684865e+00,0.000000000000000000e+00
-3.658216665181058147e+00,3.934999280691329204e+00,7.088210227208580960e+00,8.475572506612035970e-03,1.251983158116132477e+00,1.769105199540593532e+00,2.948017775894671733e+00,0.000000000000000000e+00
-3.743009732860226535e+00,3.934999280691329204e+00,7.088210227208580960e+00,-1.109080969159082289e-02,1.216341413185965559e+00,1.803777512037626485e+00,2.935233774699101073e+00,0.000000000000000000e+00
-3.843009732860226180e+00,3.973683647730586799e+00,7.135475395739033111e+00,-1.109080969159082289e-02,1.209889033294439864e+00,1.808959586694293353e+00,2.772479134808381485e+00,0.000000000000000000e+00
-3.943009732860225824e+00,4.012368014769844393e+00,7.182740564269484373e+00,-1.109080969159082289e-02,1.203226764554787609e+00,1.814835812556012007e+00,2.772479134808381485e+00,0.000000000000000000e+00
-4.043009732860225469e+00,4.051052381809101988e+00,7.230005732799936524e+00,-1.109080969159082289e-02,1.196593471078959192e+00,1.821582208322705343e+00,2.772479134808381485e+00,0.000000000000000000e+00
-4.143009732860225114e+00,4.089736748848359582e+00,7.277270901330388675e+00,-1.109080969159082289e-02,1.190048345719159739e+00,1.828763411088674573e+00,2.772479134808381485e+00,0.000000000000000000e+00
-4.243009732860224759e+00,4.128421115887617177e+00,7.324536069860839937e+00,-1.109080969159082289e-02,1.183723394316866129e+00,1.835287530120502275e+00,2.772479134808381485e+00,0.000000000000000000e+00
-4.343009732860224403e+00,4.167105482926874771e+00,7.371801238391292088e+00,-1.109080969159082289e-02,1.177891717963905682e+00,1.840518212804271858e+00,2.950223312100809459e+00,0.000000000000000000e+00
-4.442681079837093705e+00,4.167105482926874771e+00,7.371801238391292088e+00,-2.903976672971925535e-02,1.137277852294751090e+00,1.879622038116691041e+00,2.931219091713820557e+00,0.000000000000000000e+00
-4.542681079837093350e+00,4.209741906293952063e+00,7.396953837300839218e+00,-2.903976672971925535e-02,1.136274573394454146e+00,1.877484235922607381e+00,2.738567055657273652e+00,0.000000000000000000e+00
-4.642681079837092994e+00,4.252378329661030243e+00,7.422106436210386349e+00,-2.903976672971925535e-02,1.135987467374496740e+00,1.874160723645557969e+00,2.738567055657273652e+00,0.000000000000000000e+00
-4.742681079837092639e+00,4.295014753028107535e+00,7.447259035119933479e+00,-2.903976672971925535e-02,1.136511113356621916e+00,1.871006842135805925e+00,2.738567055657277649e+00,0.000000000000000000e+00
